Make,Model,Number.of.Engines,Weather.Condition,Purpose.of.flight,Event.Date,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Severity.Score,Year,Purpose_Grouped
Cessna,172,1.0,Vmc,Instructional,2021-01-29,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-01-31,0.0,0.0,3.0,0.0,3.0,2021,Personal
Cessna,150,1.0,Vmc,Banner Tow,2021-02-04,0.0,0.0,0.0,1.0,0.0,2021,Other
Cessna,172,1.0,Vmc,Instructional,2021-02-08,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172N,1.0,Vmc,Instructional,2021-02-12,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-02-26,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2021-03-17,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Public Aircraft,2021-03-17,0.0,0.0,0.0,2.0,0.0,2021,Public Aircraft
Cessna,172,1.0,Vmc,Instructional,2021-03-31,0.0,0.0,1.0,0.0,1.0,2021,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,2021-04-01,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,182,1.0,Vmc,Personal,2021-04-01,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,180,1.0,Vmc,Personal,2021-04-02,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-04-03,0.0,1.0,0.0,0.0,3.0,2021,Personal
Cessna,180,1.0,Vmc,Personal,2021-04-03,0.0,1.0,0.0,0.0,3.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2021-04-12,0.0,1.0,1.0,0.0,4.0,2021,Personal
Cessna,172P,1.0,Vmc,Instructional,2021-04-14,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-04-17,0.0,0.0,0.0,1.0,0.0,2021,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2021-04-18,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,180,1.0,Vmc,Personal,2021-04-21,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172M,1.0,Vmc,Personal,2021-04-24,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172P,1.0,Vmc,Personal,2021-05-01,0.0,1.0,0.0,0.0,3.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-05-02,0.0,1.0,0.0,0.0,3.0,2021,Personal
Cessna,150,1.0,Vmc,Personal,2021-05-02,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172N,1.0,Vmc,Instructional,2021-05-05,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2021-05-07,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,172P,1.0,Vmc,Instructional,2021-05-08,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-05-12,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-05-13,0.0,0.0,0.0,3.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-05-14,0.0,2.0,0.0,0.0,6.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-05-15,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,182,1.0,Vmc,Aerial Observation,2021-05-17,1.0,0.0,0.0,0.0,5.0,2021,Aerial Observation
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-05-20,0.0,1.0,0.0,0.0,3.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-05-22,0.0,1.0,0.0,0.0,3.0,2021,Instructional
Cessna,182,1.0,Vmc,Instructional,2021-05-31,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-06-10,0.0,1.0,0.0,2.0,3.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-06-12,0.0,0.0,0.0,1.0,0.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-06-16,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,152,1.0,Vmc,Personal,2021-06-17,0.0,0.0,0.0,1.0,0.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2021-06-18,2.0,0.0,0.0,0.0,10.0,2021,Personal
Cessna,150,1.0,Vmc,Instructional,2021-06-18,2.0,0.0,0.0,0.0,10.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-06-18,0.0,0.0,2.0,0.0,2.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-06-20,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,152,1.0,Vmc,Instructional,2021-06-29,2.0,0.0,0.0,0.0,10.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-06-30,0.0,0.0,2.0,0.0,2.0,2021,Personal
Piper,Pa-18-150,1.0,Vmc,Instructional,2021-07-01,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2021-07-04,0.0,0.0,0.0,1.0,0.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-07-07,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-07-07,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-07-16,0.0,1.0,0.0,1.0,3.0,2021,Personal
Cessna,150,1.0,Vmc,Personal,2021-07-23,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172N,1.0,Vmc,Personal,2021-07-25,0.0,1.0,0.0,2.0,3.0,2021,Personal
Cessna,172P,1.0,Vmc,Instructional,2021-07-26,2.0,0.0,0.0,0.0,10.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-07-27,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-07-30,2.0,0.0,0.0,0.0,10.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2021-08-02,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-08-02,0.0,3.0,0.0,0.0,9.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-08-03,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Instructional,2021-08-06,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-08-07,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-08-09,0.0,0.0,0.0,3.0,0.0,2021,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,2021-08-13,0.0,0.0,0.0,3.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-08-19,0.0,0.0,0.0,2.0,0.0,2021,Personal
Cessna,172N,1.0,Vmc,Personal,2021-08-23,0.0,0.0,0.0,1.0,0.0,2021,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2021-08-28,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172P,1.0,Vmc,Instructional,2021-08-29,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Cessna,152,1.0,Vmc,Instructional,2021-09-09,0.0,1.0,0.0,1.0,3.0,2021,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,2021-09-11,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172N,1.0,Vmc,Personal,2021-09-19,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172M,1.0,Vmc,Personal,2021-09-27,0.0,1.0,0.0,0.0,3.0,2021,Personal
Cessna,172,1.0,Vmc,Instructional,2021-09-28,0.0,0.0,2.0,0.0,2.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-09-28,0.0,0.0,1.0,0.0,1.0,2021,Personal
Cessna,172,1.0,Vmc,Instructional,2021-09-29,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Piper,Pa-18-150,1.0,Vmc,Aerial Observation,2021-09-29,0.0,0.0,0.0,1.0,0.0,2021,Aerial Observation
Cessna,172,1.0,Vmc,Personal,2021-10-09,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,182,1.0,Vmc,Instructional,2021-10-15,0.0,3.0,0.0,0.0,9.0,2021,Instructional
Cessna,172N,1.0,Vmc,Instructional,2021-10-17,0.0,0.0,0.0,2.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Personal,2021-10-21,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-10-23,0.0,0.0,0.0,1.0,0.0,2021,Personal
Cessna,152,1.0,Vmc,Instructional,2021-10-23,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-10-28,1.0,0.0,0.0,0.0,5.0,2021,Instructional
Piper,Pa-28-140,1.0,Vmc,Instructional,2021-10-28,0.0,2.0,0.0,0.0,6.0,2021,Instructional
Cessna,152,1.0,Vmc,Personal,2021-10-31,0.0,1.0,0.0,0.0,3.0,2021,Personal
Cessna,172,1.0,Vmc,Instructional,2021-10-31,0.0,1.0,0.0,1.0,3.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-11-04,0.0,1.0,0.0,0.0,3.0,2021,Instructional
Cessna,172,1.0,Vmc,Instructional,2021-11-11,2.0,0.0,0.0,0.0,10.0,2021,Instructional
Cessna,150,1.0,Vmc,Personal,2021-11-14,0.0,0.0,2.0,0.0,2.0,2021,Personal
Cessna,172,1.0,Vmc,Personal,2021-11-14,0.0,2.0,0.0,0.0,6.0,2021,Personal
Cessna,172P,1.0,Vmc,Instructional,2021-11-21,0.0,0.0,0.0,1.0,0.0,2021,Instructional
Cessna,182,1.0,Imc,Personal,2021-12-08,1.0,0.0,0.0,0.0,5.0,2021,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2022-01-28,0.0,0.0,0.0,2.0,0.0,2022,Personal
Cessna,172M,1.0,Vmc,Personal,2022-01-30,0.0,0.0,0.0,1.0,0.0,2022,Personal
Cessna,172,1.0,Vmc,Instructional,2022-01-30,0.0,0.0,0.0,1.0,0.0,2022,Instructional
Cessna,172,1.0,Vmc,,2022-02-04,2.0,0.0,2.0,0.0,12.0,2022,Other
Cessna,152,1.0,Vmc,Instructional,2022-02-08,0.0,0.0,0.0,1.0,0.0,2022,Instructional
Cessna,180,1.0,Vmc,Personal,2022-02-10,0.0,0.0,0.0,2.0,0.0,2022,Personal
Cessna,172N,1.0,Vmc,Instructional,2022-02-12,0.0,1.0,0.0,0.0,3.0,2022,Instructional
Cessna,172M,1.0,Vmc,Instructional,2022-02-26,0.0,1.0,0.0,0.0,3.0,2022,Instructional
Cessna,152,1.0,Vmc,Personal,2022-02-28,0.0,2.0,0.0,0.0,6.0,2022,Personal
Cessna,172P,1.0,Vmc,Instructional,2022-03-04,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,182,1.0,Vmc,Instructional,2022-03-15,0.0,0.0,0.0,1.0,0.0,2022,Instructional
Cessna,172,1.0,Vmc,Personal,2022-03-19,1.0,0.0,0.0,0.0,5.0,2022,Personal
Cessna,172N,1.0,Vmc,Personal,2022-03-20,0.0,0.0,0.0,4.0,0.0,2022,Personal
Cessna,172P,1.0,Imc,Other Work Use,2022-03-21,2.0,0.0,0.0,0.0,10.0,2022,Other Work Use
Cessna,172N,1.0,Vmc,Instructional,2022-03-24,0.0,2.0,0.0,0.0,6.0,2022,Instructional
Cessna,172P,1.0,Vmc,Instructional,2022-03-25,0.0,0.0,2.0,0.0,2.0,2022,Instructional
Cessna,150,1.0,Vmc,Personal,2022-03-25,0.0,1.0,0.0,0.0,3.0,2022,Personal
Cessna,172,1.0,Vmc,Instructional,2022-03-27,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,152,1.0,Vmc,Instructional,2022-03-28,0.0,1.0,0.0,1.0,3.0,2022,Instructional
Cessna,180,1.0,Vmc,Personal,2022-03-30,0.0,0.0,0.0,1.0,0.0,2022,Personal
Cessna,172,1.0,Vmc,Instructional,2022-04-03,0.0,1.0,0.0,0.0,3.0,2022,Instructional
Cessna,172N,1.0,Vmc,Personal,2022-04-06,0.0,0.0,0.0,2.0,0.0,2022,Personal
Cessna,172M,1.0,Vmc,Personal,2022-04-08,0.0,0.0,0.0,1.0,0.0,2022,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2022-04-12,0.0,0.0,0.0,2.0,0.0,2022,Personal
Cessna,172N,1.0,Vmc,Instructional,2022-04-19,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,182,1.0,Vmc,Ferry,2022-04-21,0.0,0.0,0.0,2.0,0.0,2022,Ferry
Cessna,172M,1.0,Vmc,Personal,2022-04-21,0.0,2.0,0.0,0.0,6.0,2022,Personal
Cessna,172,1.0,Vmc,Instructional,2022-04-22,0.0,0.0,0.0,1.0,0.0,2022,Instructional
Cessna,172,1.0,Vmc,Personal,2022-04-23,0.0,2.0,0.0,0.0,6.0,2022,Personal
Cessna,152,1.0,Vmc,Instructional,2022-04-28,0.0,0.0,1.0,0.0,1.0,2022,Instructional
Cessna,172N,1.0,Vmc,Instructional,2022-05-01,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,172,1.0,Vmc,Personal,2022-05-03,2.0,0.0,2.0,0.0,12.0,2022,Personal
Cessna,172,1.0,Vmc,Instructional,2022-05-11,1.0,0.0,0.0,0.0,5.0,2022,Instructional
Cessna,172M,1.0,Vmc,Instructional,2022-05-14,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,172N,1.0,Vmc,Instructional,2022-05-19,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,152,1.0,Vmc,Personal,2022-05-26,1.0,0.0,0.0,0.0,5.0,2022,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,2022-05-28,0.0,0.0,0.0,2.0,0.0,2022,Personal
Cessna,172M,1.0,Vmc,Business,2022-05-30,0.0,0.0,0.0,2.0,0.0,2022,Business
Cessna,172P,1.0,Vmc,Instructional,2022-06-02,0.0,0.0,0.0,2.0,0.0,2022,Instructional
Cessna,172,1.0,Vmc,Instructional,2022-06-06,0.0,2.0,0.0,0.0,6.0,2022,Instructional
